resource.data_updated_at,permalink,resource.id,resource.name,resource.columns_name,column_count,resource.description,resource.download_count,resource.page_views.page_views_last_week
2025-03-21T16:27:10.000Z,https://data.cdc.gov/d/hmye-mqgq,hmye-mqgq,Preliminary Estimates of Cumulative RSV-associated Hospitalizations by Week for 2024-2025 season,"['Date', 'Low', 'Burden', 'Season', 'High']",5,"This dataset represents preliminary weekly estimates of cumulative U.S. RSV-associated hospitalizations for the 2024-2025 season. Estimates are preliminary, and use reported weekly hospitalizations among laboratory-confirmed respiratory syncytial virus (RSV) infections. The data are updated week-by-week as new RSV-associated hospitalizations are reported to CDC from the RSV-NET surveillance system and include both new admissions that occurred during the reporting week, as well as those admitted in previous weeks that may not have been included in earlier reporting. Each week CDC estimates a range (i.e., lower estimate and an upper estimate) of RSV-associated hospitalizations that have occurred since October 1, 2024. For details, please refer to the publication [7].  

<b>Note:</b> Data are preliminary and subject to change as more data become available. Rates for recent RSV-associated hospital admissions are subject to reporting delays; as new data are received each week, previous rates are updated accordingly.

<b>Note:</b> Preliminary burden estimates are not inclusive of data from all RSV-NET sites. Due to model limitations, sites with small sample sizes can impact estimates in unpredictable ways and are excluded for the benefit of model stability. CDC is working to address model limitations and include data from all sites in final burden estimates.

<b>References</b>
<ol><li>Reed C, Chaves SS, Daily Kirley P, et al. Estimating influenza disease burden from population-based surveillance data in the United States. PLoS One. 2015;10(3):e0118369. https://doi.org/10.1371/journal.pone.0118369  </li><li>Rolfes, MA, Foppa, IM, Garg, S, et al. Annual estimates of the burden of seasonal influenza in the United States: A tool for strengthening influenza surveillance and preparedness. Influenza Other Respi Viruses. 2018; 12: 132– 137. https://doi.org/10.1111/irv.12486</li><li>Tokars  JI, Rolfes  MA, Foppa  IM, Reed  C.  An evaluation and update of methods for estimating the number of influenza cases averted by vaccination in the United States.   Vaccine. 2018;36(48):7331-7337. doi:10.1016/j.vaccine.2018.10.026 </li><li>Collier SA, Deng L, Adam EA, Benedict KM, Beshearse EM, Blackstock AJ, Bruce BB, Derado G, Edens C, Fullerton KE, Gargano JW, Geissler AL, Hall AJ, Havelaar AH, Hill VR, Hoekstra RM, Reddy SC, Scallan E, Stokes EK, Yoder JS, Beach MJ. Estimate of Burden and Direct Healthcare Cost of Infectious Waterborne Disease in the United States. Emerg Infect Dis. 2021 Jan;27(1):140-149. doi: 10.3201/eid2701.190676. PMID: 33350905; PMCID: PMC7774540.</li><li>Reed C, Kim IK, Singleton JA,  et al. Estimated influenza illnesses and hospitalizations averted by vaccination–United States, 2013-14 influenza season. MMWR Morb Mortal Wkly Rep. 2014 Dec 12;63(49):1151-4. https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6349a2.htm </li><li>Reed C, Angulo FJ, Swerdlow DL, et al. Estimates of the Prevalence of Pandemic (H1N1) 2009, United States, April–July 2009. Emerg Infect Dis. 2009;15(12):2004-2007. https://dx.doi.org/10.3201/eid1512.091413  </li><li>Devine O, Pham H, Gunnels B, et al. Extrapolating Sentinel Surveillance Information to Estimate National COVID-19 Hospital Admission Rates: A Bayesian Modeling Approach. Influenza and Other Respiratory Viruses. https://onlinelibrary.wiley.com/doi/10.1111/irv.70026. Volume18, Issue10. October 2024.</li><li><a ref=""https://www.cdc.gov/covid/php/covid-net/index.html"">COVID-NET | COVID-19 | CDC </a></li><li>https://www.cdc.gov/covid/hcp/clinical-care/systematic-review-process.html  </li><li><a ref=""https://academic.oup.com/pnasnexus/article/1/3/pgac079/6604394?login=false"">Excess natural-cause deaths in California by cause and setting: March 2020 through February 2021 | PNAS Nexus | Oxford Academic (oup.com)</a></li><li>Kruschke, J. K. 2011. Doing Bayesian data analysis: a tutorial with R and BUGS. Elsevier, Amsterdam, Section 3.3.5.</li></ol>",221,21
2025-01-10T19:00:08.000Z,https://data.cdc.gov/d/5gu7-u3bj,5gu7-u3bj,"Table for STATE System Preemption on Licensure, Smokefree Indoor Air, and Youth Access Interactive Map","['Licensure', 'Preemption', 'TopicTypeId', 'PreemptionAltValue', 'TopicTypeDesc', 'MeasureDesc', 'MeasureId', 'TopicId', 'Smokefree_Indoor_Air', 'Youth_Access', 'Quarter', 'GeoLocation', 'YEAR', 'LocationAbbr', 'LocationDesc', 'TopicDesc']",16,"1995-2024. Centers for Disease Control and Prevention (CDC). State Tobacco Activities Tracking and Evaluation (STATE) System. Legislation - Preemption. The STATE System houses current and historical state-level legislative data on tobacco use prevention and control policies. Data are reported on a quarterly basis. Data include information related to summary state preemption of more stringent or differing local laws on smokefree indoor air, youth access and licensure.",213,6
2025-03-17T10:48:48.000Z,https://data.cdc.gov/d/xmjk-wh9b,xmjk-wh9b,"DQS Visits to physician offices, hospital outpatient departments, and hospital emergency departments, by age, sex, and race: United States","['ESTIMATE', 'FOOTNOTE_ID_LIST', 'SUBGROUP', 'SUBGROUP_ID', 'SUBGROUP_ORDER', 'TOPIC', 'FLAG', 'CLASSIFICATION_ID', 'GROUP_ID', 'ESTIMATE_UCI', 'ESTIMATE_LCI', 'SUBTOPIC_ID', 'SUBTOPIC', 'ESTIMATE_TYPE', 'ESTIMATE_TYPE_ID', 'TIME_PERIOD', 'TIME_PERIOD_ID', 'STANDARD_ERROR', 'CLASSIFICATION', 'GROUP', 'GROUP_ORDER']",21,"Data on visits to physician offices and hospital emergency departments in the United States, by age, sex, and race. Data are from Health, United States. SOURCE: National Center for Health Statistics, National Ambulatory Medical Care Survey and National Hospital Ambulatory Medical Care Survey.
Search, visualize, and download these and other estimates from over 120 health topics with the NCHS Data Query System (DQS), available from: https://www.cdc.gov/nchs/dataquery/index.htm.",207,8
2025-03-12T17:04:58.000Z,https://data.cdc.gov/d/mvup-dmxz,mvup-dmxz,DQS NHANES Select Chronic Conditions Prevalence Estimates,"['FOOTNOTE_ID_LIST', 'SUBGROUP_ORDER', 'GROUP_ORDER', 'TIME_PERIOD', 'SUBTOPIC', 'SUBTOPIC_ID', 'TIME_PERIOD_ID', 'FLAG', 'SUBGROUP', 'ESTIMATE_LCI', 'ESTIMATE_TYPE', 'SUBGROUP_ID', 'ESTIMATE', 'STANDARD_ERROR', 'GROUP_ID', 'CLASSIFICATION', 'GROUP', 'CLASSIFICATION_ID', 'ESTIMATE_UCI', 'TOPIC', 'ESTIMATE_TYPE_ID']",21,"These data represent prevalence estimates of select chronic conditions from the National Health and Nutrition Examination Survey (NHANES). This version of the dataset is specific for use by the NCHS DQS.
Search, visualize, and download these and other estimates from over 120 health topics with the NCHS Data Query System (DQS), available from: https://www.cdc.gov/nchs/dataquery/index.htm.",197,8
2025-03-07T15:49:40.000Z,https://data.cdc.gov/d/xcc8-2jrh,xcc8-2jrh,DQS NHANES Select Mean Dietary Intake Estimates,"['GROUP', 'FLAG', 'CLASSIFICATION', 'GROUP_ID', 'ESTIMATE_LCI', 'SUBTOPIC', 'CLASSIFICATION_ID', 'FOOTNOTE_ID_LIST', 'ESTIMATE', 'ESTIMATE_UCI', 'TIME_PERIOD_ID', 'GROUP_ORDER', 'SUBGROUP', 'SUBGROUP_ID', 'SUBGROUP_ORDER', 'SUBTOPIC_ID', 'ESTIMATE_TYPE_ID', 'TIME_PERIOD', 'STANDARD_ERROR', 'TOPIC', 'ESTIMATE_TYPE']",21,"These data represent mean intake, on a given day, estimates of nutrients from foods and beverages from the National Health and Nutrition Examination Survey (NHANES).
Search, visualize, and download these and other estimates from over 120 health topics with the NCHS Data Query System (DQS), available from: https://www.cdc.gov/nchs/dataquery/index.htm.",194,10
2025-01-10T18:30:26.000Z,https://data.cdc.gov/d/su9n-dw6z,su9n-dw6z,Table of States with Laws Requiring Licenses For Over-the-counter Sales of Cigarettes (CDC STATE System Tobacco Legislation - Licensure),"['LocationDesc', 'DataType', 'ProvisionGroupID', 'ProvisionID', 'LocationAbbr', 'DisplayOrder', 'GeoLocation', 'DataSource', 'MeasureDesc', 'Year', 'MeasureId', 'ProvisionValue', 'Quarter', 'TopicDesc', 'TopicId', 'TopicTypeId', 'ProvisionAltValue', 'ProvisionGroupDesc', 'Citation', 'Comments', 'Enacted_Date', 'Effective_Date', 'ProvisionDesc']",23,"1995-2024. Centers for Disease Control and Prevention (CDC). State Tobacco Activities Tracking and Evaluation (STATE) System. Legislation—Licensure. The STATE System houses current and historical state-level legislative data on tobacco use prevention and control policies.  Data are reported on a quarterly basis. Data include information related to requirements, restrictions and penalties associated with holding a retail license to sell tobacco products over-the-counter and through vending machines.",193,4
2025-03-17T10:45:58.000Z,https://data.cdc.gov/d/qdzf-zqgy,qdzf-zqgy,"DQS Initial injury-related visits to hospital emergency departments, by sex, age, and intent and mechanism of injury: United States","['ESTIMATE_UCI', 'CLASSIFICATION', 'ESTIMATE', 'FOOTNOTE_ID_LIST', 'TOPIC', 'SUBGROUP_ID', 'CLASSIFICATION_ID', 'STANDARD_ERROR', 'SUBGROUP', 'GROUP_ID', 'ESTIMATE_TYPE_ID', 'GROUP_ORDER', 'ESTIMATE_TYPE', 'ESTIMATE_LCI', 'FLAG', 'SUBTOPIC', 'SUBTOPIC_ID', 'TIME_PERIOD', 'TIME_PERIOD_ID', 'SUBGROUP_ORDER', 'GROUP']",21,"Data on initial injury-related visits to hospital emergency departments in the United States, by sex, age, and intent and mechanism of injury. Data are from Health, United States. SOURCE: National Center for Health Statistics, National Hospital Ambulatory Medical Care Survey.
Search, visualize, and download these and other estimates from over 120 health topics with the NCHS Data Query System (DQS), available from: https://www.cdc.gov/nchs/dataquery/index.htm.",187,14
2025-03-20T17:07:32.000Z,https://data.cdc.gov/d/9ikp-t8tw,9ikp-t8tw,CDT_INDIVIDUAL_BY_WEEK_LOCAL,"['TOTAL_POSITIVE_INDIVIDUALS', 'TOTAL_PARTICIPANTS', 'INDIVIDUAL_POSITIVITY', '_airbyte_ab_id', 'unique_key', 'WEEK_OF_COLLECTION_LOCAL', 'Unnamed Column', '_airbyte_emitted_at', 'WHO_REGION', 'UMBRELLA_ACCOUNTING_ID']",10,,186,3
2025-01-30T22:26:32.000Z,https://data.cdc.gov/d/wh9j-2zjc,wh9j-2zjc,Adults aged 65+ who have lost six or more teeth due to tooth decay or gum disease (by Race),[],0,"2012-2020 (even years). Data from BRFSS for indicators of adult oral health for even years from 2012 through 2020. National estimates are represented by the median prevalence among 50 states and the District of Columbia data. Estimates are prepared from the BRFSS public use data sets. Estimates in this file are not age adjusted, and may differ slightly from estimates available from the BRFSS web site or Chronic Disease Indicators due to small differences in definition, age adjustment or rounding.  For more information, see: http://www.cdc.gov/oralhealthdata/overview/Adult_Indicators.html",180,14
2025-01-31T17:09:01.000Z,https://data.cdc.gov/d/48ev-2ygq,48ev-2ygq,DQS NHIS Children Summary Statistics Footnotes,"['footnote_id_list', 'dataset_shortname', 'fn_type', 'fn_code', 'fn_text']",5,"List of footnotes, notes, and source information for NHIS Child Summary Statistics. Each row of this dataset contains the accompanying text for a footnote found in the NHIS Child Summary Statistics Dataset.",179,4
2025-03-17T19:01:07.000Z,https://data.cdc.gov/d/hdja-ybdg,hdja-ybdg,"DQS Medicaid coverage among persons under age 65, by selected characteristics: United States","['GROUP_ID', 'FOOTNOTE_ID_LIST', 'ESTIMATE_TYPE_ID', 'STANDARD_ERROR', 'GROUP_ORDER', 'ESTIMATE', 'TIME_PERIOD_ID', 'CLASSIFICATION_ID', 'FLAG', 'SUBGROUP_ORDER', 'CLASSIFICATION', 'ESTIMATE_LCI', 'SUBGROUP_ID', 'ESTIMATE_UCI', 'ESTIMATE_TYPE', 'TIME_PERIOD', 'SUBTOPIC_ID', 'TOPIC', 'SUBTOPIC', 'GROUP', 'SUBGROUP']",21,"Data on Medicaid coverage among people under age 65, in the United States, by selected population characteristics. Data from Health, United States. SOURCE: National Center for Health Statistics, National Health Interview Survey.
Search, visualize, and download these and other estimates from over 120 health topics with the NCHS Data Query System (DQS), available from: https://www.cdc.gov/nchs/dataquery/index.htm.",167,21
2025-01-31T20:03:48.000Z,https://data.cdc.gov/d/iqm3-hbev,iqm3-hbev,DQS NHANES Footnotes,"['dataset_shortname', 'fn_type', 'footnote_id_list', 'fn_code', 'fn_text']",5,"List of footnotes, notes, and source information for NHANES Summary Statistics. Each row of this dataset contains the accompanying text for a footnote found in the NHANES Datasets.",154,2
2025-01-16T15:10:14.000Z,https://data.cdc.gov/d/i7ir-z69g,i7ir-z69g,Mental Health-Related Disparities in Cigarette Smoking Among Adults,"['To (Reference group)', 'Demographic', 'State', 'Year', 'Tobacco Use', 'Cigarette Use Prevalence % (Focus group)', 'Cigarette Use Prevalence % (Reference group)', 'Disparity Value', 'Comparing (Focus group)']",9,"2011–2023. The tobacco disparities dashboard data utilized the Behavioral Risk Factor Surveillance System (BRFSS) data to measure cigarette smoking disparities by mental health. The disparity value is the relative difference in the cigarette smoking prevalence among adults 18 and older in a focus group divided by the cigarette smoking prevalence among adults 18 and older in a reference group. A disparity value above 1 indicates that adults in the focus group smoke cigarettes at a higher rate, as reflected by the disparity value, compared with the rate among adults in the reference group who smoke cigarettes. A disparity value below 1 indicates that adults in the focus group smoke cigarettes at a lower rate, as reflected by the disparity value, compared with the rate among adults in the reference group who smoke cigarettes. A disparity value of 1 means there is no relative difference in the rate of adults who smoke cigarettes for the two groups compared.",152,18
2025-03-18T10:55:28.000Z,https://data.cdc.gov/d/bjpq-vm2t,bjpq-vm2t,"DQS Functional difficulties in adults age 18 and older, by selected characteristics: United States","['ESTIMATE_TYPE_ID', 'ESTIMATE_UCI', 'FLAG', 'TOPIC', 'GROUP_ORDER', 'SUBGROUP_ID', 'ESTIMATE_TYPE', 'CLASSIFICATION_ID', 'SUBTOPIC', 'STANDARD_ERROR', 'FOOTNOTE_ID_LIST', 'GROUP_ID', 'ESTIMATE', 'TIME_PERIOD', 'TIME_PERIOD_ID', 'GROUP', 'SUBGROUP_ORDER', 'SUBGROUP', 'CLASSIFICATION', 'SUBTOPIC_ID', 'ESTIMATE_LCI']",21,"Data on functional limitation (or functional difficulties) in adults age 18 and older in the United States, by selected characteristics. Data are from Health, United States. Source: National Center for Health Statistics, National Health Interview Survey. 
Search, visualize, and download these and other estimates from over 120 health topics with the NCHS Data Query System (DQS), available from: https://www.cdc.gov/nchs/dataquery/index.htm.",143,13
2025-01-16T15:10:14.000Z,https://data.cdc.gov/d/p6r5-duca,p6r5-duca,Age-Related Disparities in Cigarette Smoking Among Adults,"['Cigarette Use Prevalence % (Reference group)', 'Demographic', 'Tobacco Use', 'Disparity Value', 'To (Reference group)', 'Comparing (Focus group)', 'Year', 'Cigarette Use Prevalence % (Focus group)', 'State']",9,"2011–2023. The tobacco disparities dashboard data utilized the Behavioral Risk Factor Surveillance System (BRFSS) data to measure cigarette smoking disparities by age. The disparity value is the relative difference in the cigarette smoking prevalence among adults 18 and older in a focus group divided by the cigarette smoking prevalence among adults 18 and older in a reference group. A disparity value above 1 indicates that adults in the focus group smoke cigarettes at a higher rate, as reflected by the disparity value, compared with the rate among adults in the reference group who smoke cigarettes. A disparity value below 1 indicates that adults in the focus group smoke cigarettes at a lower rate, as reflected by the disparity value, compared with the rate among adults in the reference group who smoke cigarettes. A disparity value of 1 means there is no relative difference in the rate of adults who smoke cigarettes for the two groups compared.",132,14
2025-01-16T15:10:14.000Z,https://data.cdc.gov/d/4ntf-u76j,4ntf-u76j,Race and Ethnic Disparities in Cigarette Smoking Among Adults,"['To (Reference group)', 'Year', 'Demographic', 'Disparity Value', 'Comparing (Focus group)', 'State', 'Tobacco Use', 'Cigarette Use Prevalence % (Focus group)', 'Cigarette Use Prevalence % (Reference group)']",9,"2011–2023. The tobacco disparities dashboard data utilized the Behavioral Risk Factor Surveillance System (BRFSS) data to measure the cigarette smoking disparities by race and ethnicity. The disparity value is the relative difference in the cigarette smoking prevalence among adults 18 and older in a focus group divided by the cigarette smoking prevalence among adults 18 and older in a reference group. A disparity value above 1 indicates that adults in the focus group smoke cigarettes at a higher rate, as reflected by the disparity value, compared with the rate among adults in the reference group who smoke cigarettes. A disparity value below 1 indicates that adults in the focus group smoke cigarettes at a lower rate, as reflected by the disparity value, compared with the rate among adults in the reference group who smoke cigarettes. A disparity value of 1 means there is no relative difference in the rate of adults who smoke cigarettes for the two groups compared.",114,11
